"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia TARATA (000)",4048,538,585,1982,40,877,26
"Sin nivel (001)",260,,38,161,1,60,
"Educación inicial (002)",3,1,,2,,,
"Primaria (003)",1436,22,168,813,7,417,9
"Secundaria (004)",1399,110,290,661,20,306,12
"Superior no univ. incompleta (005)",201,45,37,93,2,24,
"Superior no univ. completa (006)",350,145,28,129,8,37,3
"Superior univ. incompleta (007)",113,46,8,49,1,8,1
"Superior univ. completa (008)",286,169,16,74,1,25,1
"Hombres (010)",2332,311,439,1231,31,317,3
"Sin nivel (011)",64,,18,39,1,6,
"Educación inicial (012)",2,,,2,,,
"Primaria (013)",722,15,106,474,5,122,
"Secundaria (014)",935,66,241,466,16,143,3
"Superior no univ. incompleta (015)",146,27,32,74,1,12,
"Superior no univ. completa (016)",212,77,23,89,6,17,
"Superior univ. incompleta (017)",78,30,8,35,1,4,
"Superior univ. completa (018)",173,96,11,52,1,13,
"Mujeres (020)",1716,227,146,751,9,560,23
"Sin nivel (021)",196,,20,122,,54,
"Educación inicial (022)",1,1,,,,,
"Primaria (023)",714,7,62,339,2,295,9
"Secundaria (024)",464,44,49,195,4,163,9
"Superior no univ. incompleta (025)",55,18,5,19,1,12,
"Superior no univ. completa (026)",138,68,5,40,2,20,3
"Superior univ. incompleta (027)",35,16,,14,,4,1
"Superior univ. completa (028)",113,73,5,22,,12,1
,,,,,,,
"URBANA (030)",3041,446,482,1459,39,591,24
"Sin nivel (031)",170,,34,99,1,36,
"Educación inicial (032)",3,1,,2,,,
"Primaria (033)",969,19,130,552,7,253,8
"Secundaria (034)",1082,88,238,496,20,229,11
"Superior no univ. incompleta (035)",180,41,33,85,2,19,
"Superior no univ. completa (036)",289,115,24,114,8,25,3
"Superior univ. incompleta (037)",98,41,7,42,,7,1
"Superior univ. completa (038)",250,141,16,69,1,22,1
"Hombres (040)",1736,257,348,888,30,210,3
"Sin nivel (041)",45,,16,22,1,6,
"Educación inicial (042)",2,,,2,,,
"Primaria (043)",461,13,77,301,5,65,
"Secundaria (044)",705,56,190,336,16,104,3
"Superior no univ. incompleta (045)",130,23,28,67,1,11,
"Superior no univ. completa (046)",177,61,19,82,6,9,
"Superior univ. incompleta (047)",68,27,7,30,,4,
"Superior univ. completa (048)",148,77,11,48,1,11,
"Mujeres (050)",1305,189,134,571,9,381,21
"Sin nivel (051)",125,,18,77,,30,
"Educación inicial (052)",1,1,,,,,
"Primaria (053)",508,6,53,251,2,188,8
"Secundaria (054)",377,32,48,160,4,125,8
"Superior no univ. incompleta (055)",50,18,5,18,1,8,
"Superior no univ. completa (056)",112,54,5,32,2,16,3
"Superior univ. incompleta (057)",30,14,,12,,3,1
"Superior univ. completa (058)",102,64,5,21,,11,1
,,,,,,,
"RURAL (060)",1007,92,103,523,1,286,2
"Sin nivel (061)",90,,4,62,,24,
"Primaria (063)",467,3,38,261,,164,1
"Secundaria (064)",317,22,52,165,,77,1
"Superior no univ. incompleta (065)",21,4,4,8,,5,
"Superior no univ. completa (066)",61,30,4,15,,12,
"Superior univ. incompleta (067)",15,5,1,7,1,1,
"Superior univ. completa (068)",36,28,,5,,3,
"Hombres (070)",596,54,91,343,1,107,
"Sin nivel (071)",19,,2,17,,,
"Primaria (073)",261,2,29,173,,57,
"Secundaria (074)",230,10,51,130,,39,
"Superior no univ. incompleta (075)",16,4,4,7,,1,
"Superior no univ. completa (076)",35,16,4,7,,8,
"Superior univ. incompleta (077)",10,3,1,5,1,,
"Superior univ. completa (078)",25,19,,4,,2,
"Mujeres (080)",411,38,12,180,,179,2
"Sin nivel (081)",71,,2,45,,24,
"Primaria (083)",206,1,9,88,,107,1
"Secundaria (084)",87,12,1,35,,38,1
"Superior no univ. incompleta (085)",5,,,1,,4,
"Superior no univ. completa (086)",26,14,,8,,4,
"Superior univ. incompleta (087)",5,2,,2,,1,
"Superior univ. completa (088)",11,9,,1,,1,
