"CUADRO Nº 1: POBLACIÓN TOTAL, POR AFILIACIÓN A ALGÚN TIPO DE SEGURO DE SALUD, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",,,,,
,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, SEXO Y GRUPOS DE EDAD",TOTAL,"AFILIADO A ALGÚN SEGURO DE SALUD",,,
,,"SIS (SEGURO INTEGRAL DE SALUD)",ESSALUD,"OTRO SEGURO DE SALUD",NINGUNO
,,,,,
"Provincia VIRU (000)",76710,9656,18580,4298,44428
"Menos de 1 año (001)",1992,511,628,76,779
"De 1 a 14 años (002)",23545,5461,5622,873,11620
"De 15 a 29 años (003)",25190,2056,6661,1820,14777
"De 30 a 44 años (004)",14135,903,3961,947,8394
"De 45 a 64 años (005)",8560,487,1332,430,6335
"De 65 y mas años (006)",3288,238,376,152,2523
"Hombres (008)",39716,4806,10336,2587,22153
"Menos de 1 año (009)",1016,256,333,35,393
"De 1 a 14 años (010)",11946,2814,2880,448,5817
"De 15 a 29 años (011)",13188,936,3770,1140,7417
"De 30 a 44 años (012)",7323,416,2267,580,4113
"De 45 a 64 años (013)",4463,254,852,282,3098
"De 65 y mas años (014)",1780,130,234,102,1315
"Mujeres (016)",36994,4850,8244,1711,22275
"Menos de 1 año (017)",976,255,295,41,386
"De 1 a 14 años (018)",11599,2647,2742,425,5803
"De 15 a 29 años (019)",12002,1120,2891,680,7360
"De 30 a 44 años (020)",6812,487,1694,367,4281
"De 45 a 64 años (021)",4097,233,480,148,3237
"De 65 y mas años (022)",1508,108,142,50,1208
,,,,,
"URBANA (024)",59090,6921,16937,3878,31596
"Menos de 1 año (025)",1585,359,564,69,595
"De 1 a 14 años (026)",18203,3766,5126,780,8561
"De 15 a 29 años (027)",20204,1611,6155,1688,10867
"De 30 a 44 años (028)",10994,689,3629,867,5877
"De 45 a 64 años (029)",6067,345,1191,357,4198
"De 65 y mas años (030)",2037,151,272,117,1498
"Hombres (032)",30300,3427,9385,2320,15328
"Menos de 1 año (033)",816,179,301,35,302
"De 1 a 14 años (034)",9173,1925,2611,396,4253
"De 15 a 29 años (035)",10481,736,3473,1045,5298
"De 30 a 44 años (036)",5661,322,2069,530,2792
"De 45 a 64 años (037)",3095,182,765,236,1935
"De 65 y mas años (038)",1074,83,166,78,748
"Mujeres (040)",28790,3494,7552,1558,16268
"Menos de 1 año (041)",769,180,263,34,293
"De 1 a 14 años (042)",9030,1841,2515,384,4308
"De 15 a 29 años (043)",9723,875,2682,643,5569
"De 30 a 44 años (044)",5333,367,1560,337,3085
"De 45 a 64 años (045)",2972,163,426,121,2263
"De 65 y mas años (046)",963,68,106,39,750
,,,,,
"RURAL (048)",17620,2735,1643,420,12832
"Menos de 1 año (049)",407,152,64,7,184
"De 1 a 14 años (050)",5342,1695,496,93,3059
"De 15 a 29 años (051)",4986,445,506,132,3910
"De 30 a 44 años (052)",3141,214,332,80,2517
"De 45 a 64 años (053)",2493,142,141,73,2137
"De 65 y mas años (054)",1251,87,104,35,1025
"Hombres (056)",9416,1379,951,267,6825
"Menos de 1 año (057)",200,77,32,,91
"De 1 a 14 años (058)",2773,889,269,52,1564
"De 15 a 29 años (059)",2707,200,297,95,2119
"De 30 a 44 años (060)",1662,94,198,50,1321
"De 45 a 64 años (061)",1368,72,87,46,1163
"De 65 y mas años (062)",706,47,68,24,567
"Mujeres (064)",8204,1356,692,153,6007
"Menos de 1 año (065)",207,75,32,7,93
"De 1 a 14 años (066)",2569,806,227,41,1495
"De 15 a 29 años (067)",2279,245,209,37,1791
"De 30 a 44 años (068)",1479,120,134,30,1196
"De 45 a 64 años (069)",1125,70,54,27,974
"De 65 y mas años (070)",545,40,36,11,458
