"CUADRO Nº 31: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 14 Y MÁS AÑOS DE EDAD, POR OCUPACIÓN PRINCIPAL, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,,,,,,
,,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"OCUPACION PRINCIPAL",,,,,,,,,,,DESOCU-PADO
,,"MIEMBROS PODER EJEC. Y LEGIS., DIRECT. ADM., PUB.Y EMP.","PROFES., CIENTÍFI-COS E INTELEC-TUALES","TÉCNICOS DE NIVEL MEDIO Y TRABAJ. ASIMIL","JEFES Y EMPLEA-DOS DE OFICINA","TRAB. DE. SERV. PERS. Y VEND. DEL COMERCIO Y MCDO.","AGRICULT. TRABAJ. CALIFICA-DO., AGROP. Y PESQUE-ROS.","OBREROS Y OPER. MINAS, CANTERAS, IND. MANUF. Y OTROS","OBR. CONST. CONF. PAPEL Y CARTÓN, FAB. INSTR. MUSI-CALES. Y AFINES","TRABAJ. NO CALIF. SERV. PEON, VEND. AMBU-LANTE Y AFINES",OTRA,"OCUPA-CIÓN NO ESPECI-FICADA",
,,,,,,,,,,,,,
"Provincia SAN IGNACIO (000)",43848,33,1918,388,325,1845,19192,757,1134,16059,127,1265,805
"Agric., ganadería, caza y silvicultura (001)",33912,,16,11,5,,19185,2,10,14683,,,
"Pesca (002)",7,,,,,,7,,,,,,
"Explotación de minas y canteras (003)",19,,5,,3,,,6,1,4,,,
"Industrias manufactureras (004)",577,,2,8,1,2,,536,24,4,,,
"Suministro de electricidad, gas y agua (005)",60,,4,3,9,,,22,6,16,,,
"Construcción (006)",670,,19,13,4,,,47,388,199,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (007)",1916,1,7,51,6,1483,,129,8,231,,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",134,,2,8,,32,,82,5,5,,,
"Comercio al por mayor (009)",127,1,,8,2,113,,,2,1,,,
"Comercio al por menor (010)",1655,,5,35,4,1338,,47,1,225,,,
"Hoteles y restaurantes (011)",471,,2,11,8,314,,,,136,,,
"Trans., almac. y comunicaciones (012)",786,,2,13,20,2,,1,671,77,,,
"Intermediación financiera (013)",9,,3,2,4,,,,,,,,
"Activid.inmobil., empres. y alquileres (014)",236,,35,61,97,8,,,14,21,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",316,20,8,12,78,4,,13,6,48,127,,
"Enseñanza (016)",1739,11,1697,4,11,,,,1,15,,,
"Servicios sociales y de salud (017)",267,,99,139,11,9,,1,2,6,,,
"Otras activ. serv.comun.soc y personales (018)",283,1,16,48,14,23,,,1,180,,,
"Hogares privados con servicio doméstico (019)",436,,,,,,,,1,435,,,
"Actividad economica no especificada (021)",1339,,3,12,54,,,,1,4,,1265,
"Desocupado (022)",805,,,,,,,,,,,,805
"Hombres (023)",35159,25,942,251,143,936,17915,603,1121,12206,126,277,614
"Agric., ganadería, caza y silvicultura (024)",29491,,13,10,4,,17909,2,10,11543,,,
"Pesca (025)",6,,,,,,6,,,,,,
"Explotación de minas y canteras (026)",14,,2,,2,,,5,1,4,,,
"Industrias manufactureras (027)",417,,2,3,1,2,,386,21,2,,,
"Suministro de electricidad, gas y agua (028)",58,,4,3,7,,,22,6,16,,,
"Construcción (029)",659,,17,11,4,,,47,384,196,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (030)",1195,1,5,35,1,858,,126,8,161,,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",123,,2,8,,23,,82,5,3,,,
"Comercio al por mayor (032)",92,1,,6,1,81,,,2,1,,,
"Comercio al por menor (033)",980,,3,21,,754,,44,1,157,,,
"Hoteles y restaurantes (034)",96,,1,6,4,57,,,,28,,,
"Trans., almac. y comunicaciones (035)",756,,2,8,11,,,1,666,68,,,
"Intermediación financiera (036)",6,,3,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (037)",131,,29,41,28,8,,,13,12,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",273,16,7,9,50,4,,13,6,42,126,,
"Enseñanza (039)",823,7,803,1,4,,,,1,7,,,
"Servicios sociales y de salud (040)",126,,38,73,5,4,,1,2,3,,,
"Otras activ. serv.comun.soc y personales (041)",156,1,13,42,2,3,,,1,94,,,
"Hogares privados con servicio doméstico (042)",28,,,,,,,,1,27,,,
"Actividad economica no especificada (044)",310,,3,8,18,,,,1,3,,277,
"Desocupado (045)",614,,,,,,,,,,,,614
"Mujeres (046)",8689,8,976,137,182,909,1277,154,13,3853,1,988,191
"Agric., ganadería, caza y silvicultura (047)",4421,,3,1,1,,1276,,,3140,,,
"Pesca (048)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (049)",5,,3,,1,,,1,,,,,
"Industrias manufactureras (050)",160,,,5,,,,150,3,2,,,
"Suministro de electricidad, gas y agua (051)",2,,,,2,,,,,,,,
"Construcción (052)",11,,2,2,,,,,4,3,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (053)",721,,2,16,5,625,,3,,70,,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",11,,,,,9,,,,2,,,
"Comercio al por mayor (055)",35,,,2,1,32,,,,,,,
"Comercio al por menor (056)",675,,2,14,4,584,,3,,68,,,
"Hoteles y restaurantes (057)",375,,1,5,4,257,,,,108,,,
"Trans., almac. y comunicaciones (058)",30,,,5,9,2,,,5,9,,,
"Intermediación financiera (059)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (060)",105,,6,20,69,,,,1,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",43,4,1,3,28,,,,,6,1,,
"Enseñanza (062)",916,4,894,3,7,,,,,8,,,
"Servicios sociales y de salud (063)",141,,61,66,6,5,,,,3,,,
"Otras activ. serv.comun.soc y personales (064)",127,,3,6,12,20,,,,86,,,
"Hogares privados con servicio doméstico (065)",408,,,,,,,,,408,,,
"Actividad economica no especificada (067)",1029,,,4,36,,,,,1,,988,
"Desocupado (068)",191,,,,,,,,,,,,191
,,,,,,,,,,,,,
"URBANA (069)",7697,19,996,270,257,1030,1634,448,660,1714,113,307,249
"Agric., ganadería, caza y silvicultura (070)",2603,,11,8,4,,1632,,5,943,,,
"Pesca (071)",2,,,,,,2,,,,,,
"Explotación de minas y canteras (072)",5,,1,,,,,2,1,1,,,
"Industrias manufactureras (073)",323,,1,5,1,1,,292,21,2,,,
"Suministro de electricidad, gas y agua (074)",33,,4,2,2,,,15,3,7,,,
"Construcción (075)",420,,18,12,3,,,29,238,120,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (076)",1118,1,5,38,6,820,,95,8,145,,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",100,,2,5,,23,,60,5,5,,,
"Comercio al por mayor (078)",69,1,,5,2,58,,,2,1,,,
"Comercio al por menor (079)",949,,3,28,4,739,,35,1,139,,,
"Hoteles y restaurantes (080)",282,,2,10,8,172,,,,90,,,
"Trans., almac. y comunicaciones (081)",455,,2,11,19,2,,1,366,54,,,
"Intermediación financiera (082)",8,,3,2,3,,,,,,,,
"Activid.inmobil., empres. y alquileres (083)",194,,32,54,80,6,,,8,14,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",259,11,8,8,60,4,,13,6,36,113,,
"Enseñanza (085)",860,6,829,4,9,,,,1,11,,,
"Servicios sociales y de salud (086)",151,,63,70,5,6,,1,2,4,,,
"Otras activ. serv.comun.soc y personales (087)",195,1,14,36,13,19,,,1,111,,,
"Hogares privados con servicio doméstico (088)",175,,,,,,,,,175,,,
"Actividad economica no especificada (090)",365,,3,10,44,,,,,1,,307,
"Desocupado (091)",249,,,,,,,,,,,,249
"Hombres (092)",5328,14,494,177,104,509,1482,366,649,1141,112,113,167
"Agric., ganadería, caza y silvicultura (093)",2248,,9,7,3,,1481,,5,743,,,
"Pesca (094)",1,,,,,,1,,,,,,
"Explotación de minas y canteras (095)",5,,1,,,,,2,1,1,,,
"Industrias manufactureras (096)",234,,1,2,1,1,,211,18,,,,
"Suministro de electricidad, gas y agua (097)",31,,4,2,,,,15,3,7,,,
"Construcción (098)",414,,16,11,3,,,29,236,119,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (099)",689,1,4,27,1,452,,94,8,102,,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",92,,2,5,,17,,60,5,3,,,
"Comercio al por mayor (101)",52,1,,4,1,43,,,2,1,,,
"Comercio al por menor (102)",545,,2,18,,392,,34,1,98,,,
"Hoteles y restaurantes (103)",71,,1,5,4,41,,,,20,,,
"Trans., almac. y comunicaciones (104)",426,,2,6,10,,,1,361,46,,,
"Intermediación financiera (105)",5,,3,1,1,,,,,,,,
"Activid.inmobil., empres. y alquileres (106)",109,,27,37,23,6,,,7,9,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",227,9,7,6,40,4,,13,6,30,112,,
"Enseñanza (108)",392,3,378,1,3,,,,1,6,,,
"Servicios sociales y de salud (109)",73,,27,36,3,2,,1,2,2,,,
"Otras activ. serv.comun.soc y personales (110)",97,1,11,30,2,3,,,1,49,,,
"Hogares privados con servicio doméstico (111)",6,,,,,,,,,6,,,
"Actividad economica no especificada (113)",133,,3,6,10,,,,,1,,113,
"Desocupado (114)",167,,,,,,,,,,,,167
"Mujeres (115)",2369,5,502,93,153,521,152,82,11,573,1,194,82
"Agric., ganadería, caza y silvicultura (116)",355,,2,1,1,,151,,,200,,,
"Pesca (117)",1,,,,,,1,,,,,,
"Industrias manufactureras (119)",89,,,3,,,,81,3,2,,,
"Suministro de electricidad, gas y agua (120)",2,,,,2,,,,,,,,
"Construcción (121)",6,,2,1,,,,,2,1,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (122)",429,,1,11,5,368,,1,,43,,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",8,,,,,6,,,,2,,,
"Comercio al por mayor (124)",17,,,1,1,15,,,,,,,
"Comercio al por menor (125)",404,,1,10,4,347,,1,,41,,,
"Hoteles y restaurantes (126)",211,,1,5,4,131,,,,70,,,
"Trans., almac. y comunicaciones (127)",29,,,5,9,2,,,5,8,,,
"Intermediación financiera (128)",3,,,1,2,,,,,,,,
"Activid.inmobil., empres. y alquileres (129)",85,,5,17,57,,,,1,5,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",32,2,1,2,20,,,,,6,1,,
"Enseñanza (131)",468,3,451,3,6,,,,,5,,,
"Servicios sociales y de salud (132)",78,,36,34,2,4,,,,2,,,
"Otras activ. serv.comun.soc y personales (133)",98,,3,6,11,16,,,,62,,,
"Hogares privados con servicio doméstico (134)",169,,,,,,,,,169,,,
"Actividad economica no especificada (136)",232,,,4,34,,,,,,,194,
"Desocupado (137)",82,,,,,,,,,,,,82
,,,,,,,,,,,,,
"RURAL (138)",36151,14,922,118,68,815,17558,309,474,14345,14,958,556
"Agric., ganadería, caza y silvicultura (139)",31309,,5,3,1,,17553,2,5,13740,,,
"Pesca (140)",5,,,,,,5,,,,,,
"Explotación de minas y canteras (141)",14,,4,,3,,,4,,3,,,
"Industrias manufactureras (142)",254,,1,3,,1,,244,3,2,,,
"Suministro de electricidad, gas y agua (143)",27,,,1,7,,,7,3,9,,,
"Construcción (144)",250,,1,1,1,,,18,150,79,,,
"Comerc., rep. veh. autom.,motoc efect. pers. (145)",798,,2,13,,663,,34,,86,,,
