"CUADRO Nº 15: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia HUARMEY (000)",10991,2135,2997,4534,190,533,96,506
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (001)",23,22,,,1,,,
"Profes., científicos e intelectuales (002)",710,616,,84,6,4,,
"Técnicos de nivel medio y trab. asimilados (003)",360,208,,131,19,2,,
"Jefes y empleados de oficina (004)",419,417,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (005)",1498,367,35,941,43,112,,
"Agricult.trabaj.calif.agrop.y pesqueros (006)",1948,4,68,1807,68,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (007)",709,,386,284,23,16,,
"Obreros construc.,conf.,papel, fab., instr. (008)",1287,107,417,739,18,6,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (009)",3141,266,1943,486,10,340,96,
"Otra (010)",43,43,,,,,,
"Ocupaciñn no especificada (011)",347,85,148,62,2,50,,
"Desocupado (012)",506,,,,,,,506
"Hombres (013)",7902,1214,2543,3318,144,319,9,355
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (014)",19,18,,,1,,,
"Profes., científicos e intelectuales (015)",341,290,,46,4,1,,
"Técnicos de nivel medio y trab. asimilados (016)",235,130,,90,14,1,,
"Jefes y empleados de oficina (017)",219,217,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (018)",609,216,18,323,17,35,,
"Agricult.trabaj.calif.agrop.y pesqueros (019)",1850,4,59,1720,66,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (020)",585,,331,222,22,10,,
"Obreros construc.,conf.,papel, fab., instr. (021)",1247,107,403,714,18,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (022)",2218,150,1636,171,2,250,9,
"Otra (023)",41,41,,,,,,
"Ocupaciñn no especificada (024)",183,41,96,32,,14,,
"Desocupado (025)",355,,,,,,,355
"Mujeres (026)",3089,921,454,1216,46,214,87,151
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (027)",4,4,,,,,,
"Profes., científicos e intelectuales (028)",369,326,,38,2,3,,
"Técnicos de nivel medio y trab. asimilados (029)",125,78,,41,5,1,,
"Jefes y empleados de oficina (030)",200,200,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (031)",889,151,17,618,26,77,,
"Agricult.trabaj.calif.agrop.y pesqueros (032)",98,,9,87,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (033)",124,,55,62,1,6,,
"Obreros construc.,conf.,papel, fab., instr. (034)",40,,14,25,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (035)",923,116,307,315,8,90,87,
"Otra (036)",2,2,,,,,,
"Ocupaciñn no especificada (037)",164,44,52,30,2,36,,
"Desocupado (038)",151,,,,,,,151
,,,,,,,,
"URBANA (039)",8408,2016,2127,3326,165,280,85,409
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",21,20,,,1,,,
"Profes., científicos e intelectuales (041)",641,557,,76,6,2,,
"Técnicos de nivel medio y trab. asimilados (042)",351,205,,126,18,2,,
"Jefes y empleados de oficina (043)",407,405,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",1415,351,33,881,43,107,,
"Agricult.trabaj.calif.agrop.y pesqueros (045)",979,3,61,869,45,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (046)",618,,346,233,23,16,,
"Obreros construc.,conf.,papel, fab., instr. (047)",1147,104,379,641,18,5,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (048)",2072,252,1174,445,10,106,85,
"Otra (049)",43,43,,,,,,
"Ocupaciñn no especificada (050)",305,76,134,55,1,39,,
"Desocupado (051)",409,,,,,,,409
"Hombres (052)",5727,1151,1794,2244,120,131,9,278
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",17,16,,,1,,,
"Profes., científicos e intelectuales (054)",316,267,,44,4,1,,
"Técnicos de nivel medio y trab. asimilados (055)",229,129,,86,13,1,,
"Jefes y empleados de oficina (056)",211,209,,,,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",575,204,17,305,17,32,,
"Agricult.trabaj.calif.agrop.y pesqueros (058)",924,3,52,825,43,1,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (059)",497,,294,171,22,10,,
"Obreros construc.,conf.,papel, fab., instr. (060)",1119,104,367,626,18,4,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (061)",1339,139,968,155,2,66,9,
"Otra (062)",41,41,,,,,,
"Ocupaciñn no especificada (063)",181,39,96,32,,14,,
"Desocupado (064)",278,,,,,,,278
"Mujeres (065)",2681,865,333,1082,45,149,76,131
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",4,4,,,,,,
"Profes., científicos e intelectuales (067)",325,290,,32,2,1,,
"Técnicos de nivel medio y trab. asimilados (068)",122,76,,40,5,1,,
"Jefes y empleados de oficina (069)",196,196,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",840,147,16,576,26,75,,
"Agricult.trabaj.calif.agrop.y pesqueros (071)",55,,9,44,2,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (072)",121,,52,62,1,6,,
"Obreros construc.,conf.,papel, fab., instr. (073)",28,,12,15,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (074)",733,113,206,290,8,40,76,
"Otra (075)",2,2,,,,,,
"Ocupaciñn no especificada (076)",124,37,38,23,1,25,,
"Desocupado (077)",131,,,,,,,131
,,,,,,,,
"RURAL (078)",2583,119,870,1208,25,253,11,97
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",2,2,,,,,,
"Profes., científicos e intelectuales (080)",69,59,,8,,2,,
"Técnicos de nivel medio y trab. asimilados (081)",9,3,,5,1,,,
"Jefes y empleados de oficina (082)",12,12,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",83,16,2,60,,5,,
"Agricult.trabaj.calif.agrop.y pesqueros (084)",969,1,7,938,23,,,
"Obreros y oper.minas,cant.,ind.manuf.y otros (085)",91,,40,51,,,,
"Obreros construc.,conf.,papel, fab., instr. (086)",140,3,38,98,,1,,
"Trabaj.no calif.serv.,peon,vend.,amb., y afines (087)",1069,14,769,41,,234,11,
"Ocupaciñn no especificada (089)",42,9,14,7,1,11,,
"Desocupado (090)",97,,,,,,,97
"Hombres (091)",2175,63,749,1074,24,188,,77
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",2,2,,,,,,
"Profes., científicos e intelectuales (093)",25,23,,2,,,,
"Técnicos de nivel medio y trab. asimilados (094)",6,1,,4,1,,,
"Jefes y empleados de oficina (095)",8,8,,,,,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",34,12,1,18,,3,,
"Agricult.trabaj.calif.agrop.y pesqueros (097)",926,1,7,895,23,,,
