"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia PAUCAR DEL SARA SARA",,,,
"Viviendas particulares (001)",2285,2034,197,54
"Ocupantes presentes (002)",7874,7049,610,215
"Casa independiente",,,,
"Viviendas particulares (004)",2158,1976,150,32
"Ocupantes presentes (005)",7444,6837,498,109
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",7,5,2,
"Ocupantes presentes (011)",28,21,7,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",96,51,45,
"Ocupantes presentes (014)",293,188,105,
"Choza o cabaña",,,,
"Viviendas particulares (016)",22,,,22
"Ocupantes presentes (017)",106,,,106
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",2,2,,
"Ocupantes presentes (023)",3,3,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (028)",2163,1921,190,52
"Ocupantes presentes (029)",7421,6627,590,204
"Casa independiente",,,,
"Viviendas particulares (031)",2036,1863,143,30
"Ocupantes presentes (032)",6991,6415,478,98
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",7,5,2,
"Ocupantes presentes (038)",28,21,7,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",96,51,45,
"Ocupantes presentes (041)",293,188,105,
"Choza o cabaña",,,,
"Viviendas particulares (043)",22,,,22
"Ocupantes presentes (044)",106,,,106
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",2,2,,
"Ocupantes presentes (050)",3,3,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (055)",122,113,7,2
"Ocupantes presentes (056)",453,422,20,11
"Casa independiente",,,,
"Viviendas particulares (058)",122,113,7,2
"Ocupantes presentes (059)",453,422,20,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",1773,1632,128,13
"Ocupantes presentes (110)",6172,5726,401,45
"Casa independiente",,,,
"Viviendas particulares (112)",1669,1575,81,13
"Ocupantes presentes (113)",5849,5515,289,45
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",7,5,2,
"Ocupantes presentes (119)",28,21,7,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",96,51,45,
"Ocupantes presentes (122)",293,188,105,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",1,1,,
"Ocupantes presentes (131)",2,2,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (136)",1705,1565,127,13
"Ocupantes presentes (137)",5917,5472,400,45
"Casa independiente",,,,
"Viviendas particulares (139)",1601,1508,80,13
"Ocupantes presentes (140)",5594,5261,288,45
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",7,5,2,
"Ocupantes presentes (146)",28,21,7,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",96,51,45,
"Ocupantes presentes (149)",293,188,105,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",1,1,,
"Ocupantes presentes (158)",2,2,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (163)",68,67,1,
"Ocupantes presentes (164)",255,254,1,
"Casa independiente",,,,
"Viviendas particulares (166)",68,67,1,
"Ocupantes presentes (167)",255,254,1,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",512,402,69,41
"Ocupantes presentes (218)",1702,1323,209,170
"Casa independiente",,,,
"Viviendas particulares (220)",489,401,69,19
"Ocupantes presentes (221)",1595,1322,209,64
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",22,,,22
"Ocupantes presentes (233)",106,,,106
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",1,1,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",458,356,63,39
"Ocupantes presentes (245)",1504,1155,190,159
"Casa independiente",,,,
"Viviendas particulares (247)",435,355,63,17
"Ocupantes presentes (248)",1397,1154,190,53
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (259)",22,,,22
"Ocupantes presentes (260)",106,,,106
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",1,1,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",54,46,6,2
"Ocupantes presentes (272)",198,168,19,11
"Casa independiente",,,,
"Viviendas particulares (274)",54,46,6,2
"Ocupantes presentes (275)",198,168,19,11
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
