"CUADRO Nº 4: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (035)",2772,116,1076,810,635,135
"Otra (036)",2,,2,,,
"Ocupación no especificada (037)",265,2,82,87,64,30
"Desocupado (038)",257,9,161,59,22,6
,,,,,,
"URBANA (039)",5534,88,1693,2152,1267,334
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (040)",16,,,8,8,
"Profes., científicos e intelectuales (041)",576,,130,323,118,5
"Técnicos de nivel medio y trab.asimilados (042)",135,,44,66,23,2
"Jefes y empleados de oficina (043)",139,,67,48,23,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (044)",619,4,204,250,128,33
"Agricult.trabaj. calif. agrop. y pesqueros (045)",1398,6,266,527,418,181
"Obreros y oper.minas, cant.,ind.manuf. y otros (046)",142,2,54,58,25,3
"Obreros construc., conf., papel, fab., instr. (047)",210,1,52,108,44,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (048)",1515,68,542,500,340,65
"Otra (049)",25,,13,11,1,
"Ocupación no especificada (050)",176,1,68,55,42,10
"Desocupado (051)",583,6,253,198,97,29
"Hombres (052)",3539,55,1041,1385,838,220
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (053)",15,,,8,7,
"Profes., científicos e intelectuales (054)",319,,52,187,76,4
"Técnicos de nivel medio y trab.asimilados (055)",94,,31,43,18,2
"Jefes y empleados de oficina (056)",86,,37,30,18,1
"Trab.de serv.pers.y vend.del comerc.y mcdo. (057)",251,2,83,95,55,16
"Agricult.trabaj. calif. agrop. y pesqueros (058)",1075,5,189,424,330,127
"Obreros y oper.minas, cant.,ind.manuf. y otros (059)",116,1,41,48,23,3
"Obreros construc., conf., papel, fab., instr. (060)",207,1,51,106,44,5
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (061)",829,39,337,258,166,29
"Otra (062)",23,,11,11,1,
"Ocupación no especificada (063)",75,1,33,18,17,6
"Desocupado (064)",449,6,176,157,83,27
"Mujeres (065)",1995,33,652,767,429,114
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (066)",1,,,,1,
"Profes., científicos e intelectuales (067)",257,,78,136,42,1
"Técnicos de nivel medio y trab.asimilados (068)",41,,13,23,5,
"Jefes y empleados de oficina (069)",53,,30,18,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (070)",368,2,121,155,73,17
"Agricult.trabaj. calif. agrop. y pesqueros (071)",323,1,77,103,88,54
"Obreros y oper.minas, cant.,ind.manuf. y otros (072)",26,1,13,10,2,
"Obreros construc., conf., papel, fab., instr. (073)",3,,1,2,,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (074)",686,29,205,242,174,36
"Otra (075)",2,,2,,,
"Ocupación no especificada (076)",101,,35,37,25,4
"Desocupado (077)",134,,77,41,14,2
,,,,,,
"RURAL (078)",11057,198,4173,3374,2532,780
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (079)",7,,,5,2,
"Profes., científicos e intelectuales (080)",153,,56,74,22,1
"Técnicos de nivel medio y trab.asimilados (081)",43,,22,18,3,
"Jefes y empleados de oficina (082)",45,,24,16,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (083)",192,2,106,53,27,4
"Agricult.trabaj. calif. agrop. y pesqueros (084)",4733,8,1376,1519,1332,498
"Obreros y oper.minas, cant.,ind.manuf. y otros (085)",60,,39,15,5,1
"Obreros construc., conf., papel, fab., instr. (086)",115,1,47,51,15,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (087)",4817,167,2089,1381,969,211
"Otra (088)",1,,,,1,
"Ocupación no especificada (089)",293,2,97,86,70,38
"Desocupado (090)",598,18,317,156,81,26
"Hombres (091)",7781,96,2847,2497,1806,535
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (092)",5,,,3,2,
"Profes., científicos e intelectuales (093)",105,,29,55,20,1
"Técnicos de nivel medio y trab.asimilados (094)",33,,15,15,3,
"Jefes y empleados de oficina (095)",41,,22,14,5,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (096)",113,,58,35,17,3
"Agricult.trabaj. calif. agrop. y pesqueros (097)",3987,6,1146,1324,1127,384
"Obreros y oper.minas, cant.,ind.manuf. y otros (098)",49,,30,14,4,1
"Obreros construc., conf., papel, fab., instr. (099)",112,1,46,50,15,
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (100)",2731,80,1218,813,508,112
"Otra (101)",1,,,,1,
"Ocupación no especificada (102)",129,,50,36,31,12
"Desocupado (103)",475,9,233,138,73,22
"Mujeres (104)",3276,102,1326,877,726,245
"Miembros p.ejec.y leg.direct., adm.pub.y emp. (105)",2,,,2,,
"Profes., científicos e intelectuales (106)",48,,27,19,2,
"Técnicos de nivel medio y trab.asimilados (107)",10,,7,3,,
"Jefes y empleados de oficina (108)",4,,2,2,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (109)",79,2,48,18,10,1
"Agricult.trabaj. calif. agrop. y pesqueros (110)",746,2,230,195,205,114
"Obreros y oper.minas, cant.,ind.manuf. y otros (111)",11,,9,1,1,
"Obreros construc., conf., papel, fab., instr. (112)",3,,1,1,,1
"Trabaj. no calif.serv.,peon, vend,amb.,y afines (113)",2086,87,871,568,461,99
"Ocupación no especificada (115)",164,2,47,50,39,26
"Desocupado (116)",123,9,84,18,8,4
