"CUADRO Nº 19: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONÓMICA",,,,,,,,
,,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y RAMA DE ACTIVIDAD ECONOMICA",TOTAL,"CATEGORIA DE OCUPACION",,,,,,DESOCUPADO
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR",
,,,,,,,,
"Provincia LUYA (000)",15874,1449,1963,8401,666,2732,500,163
"Agric., ganadería, caza y silvicultura (001)",11268,10,1346,6918,602,2392,,
"Explotación de minas y canteras (003)",6,,3,2,,1,,
"Industrias manufactureras (004)",422,10,116,257,13,26,,
"Suministro de electricidad, gas y agua (005)",9,2,7,,,,,
"Construcción (006)",414,7,293,79,18,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (007)",738,40,14,565,14,105,,
"Venta, mant.y rep. veh.autom.y motoc. (008)",21,1,4,15,,1,,
"Comercio al por mayor (009)",39,2,1,31,1,4,,
"Comercio al por menor (010)",678,37,9,519,13,100,,
"Hoteles y restaurantes (011)",147,22,6,92,7,20,,
"Trans., almac. y comunicaciones (012)",160,36,26,86,4,8,,
"Activid.inmobil., empres. y alquileres (014)",30,20,4,6,,,,
"Admin.pub. y defensa; p. segur.soc.afil (015)",285,254,31,,,,,
"Enseñanza (016)",802,767,1,28,1,5,,
"Servicios sociales y de salud (017)",177,164,2,9,,2,,
"Otras activ. serv.comun.soc y personales (018)",201,75,69,54,1,2,,
"Hogares privados con servicio doméstico (019)",500,,,,,,500,
"Actividad economica no especificada (021)",552,42,45,305,6,154,,
"Desocupado (022)",163,,,,,,,163
"Hombres (023)",12764,753,1693,7392,625,2168,19,114
"Agric., ganadería, caza y silvicultura (024)",10598,10,1209,6709,579,2091,,
"Explotación de minas y canteras (026)",6,,3,2,,1,,
"Industrias manufactureras (027)",221,5,63,137,10,6,,
"Suministro de electricidad, gas y agua (028)",9,2,7,,,,,
"Construcción (029)",410,5,291,79,18,17,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (030)",321,18,11,262,9,21,,
"Venta, mant.y rep. veh.autom.y motoc. (031)",17,1,4,12,,,,
"Comercio al por mayor (032)",26,2,1,22,1,,,
"Comercio al por menor (033)",278,15,6,228,8,21,,
"Hoteles y restaurantes (034)",22,2,1,12,2,5,,
"Trans., almac. y comunicaciones (035)",142,25,26,82,4,5,,
"Activid.inmobil., empres. y alquileres (037)",18,11,2,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (038)",195,169,26,,,,,
"Enseñanza (039)",400,389,,7,,4,,
"Servicios sociales y de salud (040)",69,59,1,8,,1,,
"Otras activ. serv.comun.soc y personales (041)",121,52,37,30,1,1,,
"Hogares privados con servicio doméstico (042)",19,,,,,,19,
"Actividad economica no especificada (044)",99,6,16,59,2,16,,
"Desocupado (045)",114,,,,,,,114
"Mujeres (046)",3110,696,270,1009,41,564,481,49
"Agric., ganadería, caza y silvicultura (047)",670,,137,209,23,301,,
"Industrias manufactureras (050)",201,5,53,120,3,20,,
"Construcción (052)",4,2,2,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (053)",417,22,3,303,5,84,,
"Venta, mant.y rep. veh.autom.y motoc. (054)",4,,,3,,1,,
"Comercio al por mayor (055)",13,,,9,,4,,
"Comercio al por menor (056)",400,22,3,291,5,79,,
"Hoteles y restaurantes (057)",125,20,5,80,5,15,,
"Trans., almac. y comunicaciones (058)",18,11,,4,,3,,
"Activid.inmobil., empres. y alquileres (060)",12,9,2,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (061)",90,85,5,,,,,
"Enseñanza (062)",402,378,1,21,1,1,,
"Servicios sociales y de salud (063)",108,105,1,1,,1,,
"Otras activ. serv.comun.soc y personales (064)",80,23,32,24,,1,,
"Hogares privados con servicio doméstico (065)",481,,,,,,481,
"Actividad economica no especificada (067)",453,36,29,246,4,138,,
"Desocupado (068)",49,,,,,,,49
,,,,,,,,
"URBANA (069)",6885,1045,896,3438,286,861,259,100
"Agric., ganadería, caza y silvicultura (070)",3954,4,530,2507,241,672,,
"Explotación de minas y canteras (072)",2,,2,,,,,
"Industrias manufactureras (073)",243,10,69,139,11,14,,
"Suministro de electricidad, gas y agua (074)",6,1,5,,,,,
"Construcción (075)",256,6,182,51,11,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (076)",557,35,12,425,9,76,,
"Venta, mant.y rep. veh.autom.y motoc. (077)",19,1,3,14,,1,,
"Comercio al por mayor (078)",28,2,,22,1,3,,
"Comercio al por menor (079)",510,32,9,389,8,72,,
"Hoteles y restaurantes (080)",113,15,4,72,5,17,,
"Trans., almac. y comunicaciones (081)",141,34,20,76,3,8,,
"Activid.inmobil., empres. y alquileres (083)",23,17,1,5,,,,
"Admin.pub. y defensa; p. segur.soc.afil (084)",245,228,17,,,,,
"Enseñanza (085)",518,495,,17,1,5,,
"Servicios sociales y de salud (086)",138,127,2,7,,2,,
"Otras activ. serv.comun.soc y personales (087)",119,48,31,39,1,,,
"Hogares privados con servicio doméstico (088)",259,,,,,,259,
"Actividad economica no especificada (090)",211,25,21,100,4,61,,
"Desocupado (091)",100,,,,,,,100
"Hombres (092)",5049,535,762,2842,262,565,8,75
"Agric., ganadería, caza y silvicultura (093)",3616,4,466,2401,231,514,,
"Explotación de minas y canteras (095)",2,,2,,,,,
"Industrias manufactureras (096)",131,5,37,78,8,3,,
"Suministro de electricidad, gas y agua (097)",6,1,5,,,,,
"Construcción (098)",253,4,181,51,11,6,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (099)",228,16,9,180,6,17,,
"Venta, mant.y rep. veh.autom.y motoc. (100)",15,1,3,11,,,,
"Comercio al por mayor (101)",19,2,,16,1,,,
"Comercio al por menor (102)",194,13,6,153,5,17,,
"Hoteles y restaurantes (103)",16,1,1,8,1,5,,
"Trans., almac. y comunicaciones (104)",124,23,20,73,3,5,,
"Activid.inmobil., empres. y alquileres (106)",13,9,,4,,,,
"Admin.pub. y defensa; p. segur.soc.afil (107)",170,154,16,,,,,
"Enseñanza (108)",251,242,,5,,4,,
"Servicios sociales y de salud (109)",53,45,1,6,,1,,
"Otras activ. serv.comun.soc y personales (110)",59,28,12,18,1,,,
"Hogares privados con servicio doméstico (111)",8,,,,,,8,
"Actividad economica no especificada (113)",44,3,12,18,1,10,,
"Desocupado (114)",75,,,,,,,75
"Mujeres (115)",1836,510,134,596,24,296,251,25
"Agric., ganadería, caza y silvicultura (116)",338,,64,106,10,158,,
"Industrias manufactureras (119)",112,5,32,61,3,11,,
"Construcción (121)",3,2,1,,,,,
"Comerc., rep. veh. autom.,motoc. efect. pers. (122)",329,19,3,245,3,59,,
"Venta, mant.y rep. veh.autom.y motoc. (123)",4,,,3,,1,,
"Comercio al por mayor (124)",9,,,6,,3,,
"Comercio al por menor (125)",316,19,3,236,3,55,,
"Hoteles y restaurantes (126)",97,14,3,64,4,12,,
"Trans., almac. y comunicaciones (127)",17,11,,3,,3,,
"Activid.inmobil., empres. y alquileres (129)",10,8,1,1,,,,
"Admin.pub. y defensa; p. segur.soc.afil (130)",75,74,1,,,,,
"Enseñanza (131)",267,253,,12,1,1,,
