"CUADRO Nº 11: VIVIENDAS PARTICULARES CON OCUPANTES PRESENTES, POR TIPO DE ABASTECIMIENTO DE AGUA POTABLE, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",,,,
,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, DISPONIBILIDAD DE AGUA TODOS LOS DÍAS DE LA SEMANA, TIPO DE VIVIENDA Y TOTAL DE OCUPANTES PRESENTES",TOTAL,"TIPO DE ABASTECIMIENTO DE AGUA POTABLE",,
,,"RED PÚBLICA DENTRO DE LA VIVIENDA (AGUA POTABLE)","RED PÚBLICA FUERA DE LA VIVIENDA PERO DENTRO DE LA EDIFICACIÓN (AGUA POTABLE)","PILÓN DE USO PÚBLICO (AGUA POTABLE)"
,,,,
"Provincia VIRU",,,,
"Viviendas particulares (001)",10410,8688,1495,227
"Ocupantes presentes (002)",46859,39662,6287,910
"Casa independiente",,,,
"Viviendas particulares (004)",9462,8011,1268,183
"Ocupantes presentes (005)",43777,37329,5647,801
"Departamento en edificio",,,,
"Viviendas particulares (007)",84,63,21,
"Ocupantes presentes (008)",271,226,45,
"Vivienda en quinta",,,,
"Viviendas particulares (010)",397,274,123,
"Ocupantes presentes (011)",1253,934,319,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (013)",231,145,73,13
"Ocupantes presentes (014)",791,498,244,49
"Choza o cabaña",,,,
"Viviendas particulares (016)",1,,,1
"Ocupantes presentes (017)",10,,,10
"Vivienda improvisada",,,,
"Viviendas particulares (019)",193,180,9,4
"Ocupantes presentes (020)",661,622,23,16
"Local no dest.para hab. humana",,,,
"Viviendas particulares (022)",16,15,1,
"Ocupantes presentes (023)",62,53,9,
"Otro tipo",,,,
"Viviendas particulares (025)",26,,,26
"Ocupantes presentes (026)",34,,,34
Si,,,,
"Viviendas particulares (028)",7547,6733,728,86
"Ocupantes presentes (029)",33103,29986,2762,355
"Casa independiente",,,,
"Viviendas particulares (031)",6684,6086,531,67
"Ocupantes presentes (032)",30350,27813,2246,291
"Departamento en edificio",,,,
"Viviendas particulares (034)",79,59,20,
"Ocupantes presentes (035)",247,207,40,
"Vivienda en quinta",,,,
"Viviendas particulares (037)",371,257,114,
"Ocupantes presentes (038)",1123,837,286,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (040)",205,139,53,13
"Ocupantes presentes (041)",673,466,158,49
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (046)",190,178,9,3
"Ocupantes presentes (047)",648,614,23,11
"Local no dest.para hab. humana",,,,
"Viviendas particulares (049)",15,14,1,
"Ocupantes presentes (050)",58,49,9,
"Otro tipo",,,,
"Viviendas particulares (052)",3,,,3
"Ocupantes presentes (053)",4,,,4
No,,,,
"Viviendas particulares (055)",2863,1955,767,141
"Ocupantes presentes (056)",13756,9676,3525,555
"Casa independiente",,,,
"Viviendas particulares (058)",2778,1925,737,116
"Ocupantes presentes (059)",13427,9516,3401,510
"Departamento en edificio",,,,
"Viviendas particulares (061)",5,4,1,
"Ocupantes presentes (062)",24,19,5,
"Vivienda en quinta",,,,
"Viviendas particulares (064)",26,17,9,
"Ocupantes presentes (065)",130,97,33,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (067)",26,6,20,
"Ocupantes presentes (068)",118,32,86,
"Choza o cabaña",,,,
"Viviendas particulares (070)",1,,,1
"Ocupantes presentes (071)",10,,,10
"Vivienda improvisada",,,,
"Viviendas particulares (073)",3,2,,1
"Ocupantes presentes (074)",13,8,,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (076)",1,1,,
"Ocupantes presentes (077)",4,4,,
"Otro tipo",,,,
"Viviendas particulares (079)",23,,,23
"Ocupantes presentes (080)",30,,,30
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
URBANA,,,,
"Viviendas particulares (109)",9734,8258,1341,135
"Ocupantes presentes (110)",43818,37691,5615,512
"Casa independiente",,,,
"Viviendas particulares (112)",8788,7582,1114,92
"Ocupantes presentes (113)",40761,35373,4975,413
"Departamento en edificio",,,,
"Viviendas particulares (115)",84,63,21,
"Ocupantes presentes (116)",271,226,45,
"Vivienda en quinta",,,,
"Viviendas particulares (118)",397,274,123,
"Ocupantes presentes (119)",1253,934,319,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (121)",231,145,73,13
"Ocupantes presentes (122)",791,498,244,49
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (127)",193,180,9,4
"Ocupantes presentes (128)",661,622,23,16
"Local no dest.para hab. humana",,,,
"Viviendas particulares (130)",15,14,1,
"Ocupantes presentes (131)",47,38,9,
"Otro tipo",,,,
"Viviendas particulares (133)",26,,,26
"Ocupantes presentes (134)",34,,,34
Si,,,,
"Viviendas particulares (136)",7134,6361,690,83
"Ocupantes presentes (137)",31233,28308,2587,338
"Casa independiente",,,,
"Viviendas particulares (139)",6272,5715,493,64
"Ocupantes presentes (140)",28495,26150,2071,274
"Departamento en edificio",,,,
"Viviendas particulares (142)",79,59,20,
"Ocupantes presentes (143)",247,207,40,
"Vivienda en quinta",,,,
"Viviendas particulares (145)",371,257,114,
"Ocupantes presentes (146)",1123,837,286,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (148)",205,139,53,13
"Ocupantes presentes (149)",673,466,158,49
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (154)",190,178,9,3
"Ocupantes presentes (155)",648,614,23,11
"Local no dest.para hab. humana",,,,
"Viviendas particulares (157)",14,13,1,
"Ocupantes presentes (158)",43,34,9,
"Otro tipo",,,,
"Viviendas particulares (160)",3,,,3
"Ocupantes presentes (161)",4,,,4
No,,,,
"Viviendas particulares (163)",2600,1897,651,52
"Ocupantes presentes (164)",12585,9383,3028,174
"Casa independiente",,,,
"Viviendas particulares (166)",2516,1867,621,28
"Ocupantes presentes (167)",12266,9223,2904,139
"Departamento en edificio",,,,
"Viviendas particulares (169)",5,4,1,
"Ocupantes presentes (170)",24,19,5,
"Vivienda en quinta",,,,
"Viviendas particulares (172)",26,17,9,
"Ocupantes presentes (173)",130,97,33,
"Vivienda en casa de vecindad",,,,
"Viviendas particulares (175)",26,6,20,
"Ocupantes presentes (176)",118,32,86,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Viviendas particulares (181)",3,2,,1
"Ocupantes presentes (182)",13,8,,5
"Local no dest.para hab. humana",,,,
"Viviendas particulares (184)",1,1,,
"Ocupantes presentes (185)",4,4,,
"Otro tipo",,,,
"Viviendas particulares (187)",23,,,23
"Ocupantes presentes (188)",30,,,30
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
,,,,
RURAL,,,,
"Viviendas particulares (217)",676,430,154,92
"Ocupantes presentes (218)",3041,1971,672,398
"Casa independiente",,,,
"Viviendas particulares (220)",674,429,154,91
"Ocupantes presentes (221)",3016,1956,672,388
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (232)",1,,,1
"Ocupantes presentes (233)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (238)",1,1,,
"Ocupantes presentes (239)",15,15,,
"Otro tipo",,,,
Si,,,,
"Viviendas particulares (244)",413,372,38,3
"Ocupantes presentes (245)",1870,1678,175,17
"Casa independiente",,,,
"Viviendas particulares (247)",412,371,38,3
"Ocupantes presentes (248)",1855,1663,175,17
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Viviendas particulares (265)",1,1,,
"Ocupantes presentes (266)",15,15,,
"Otro tipo",,,,
No,,,,
"Viviendas particulares (271)",263,58,116,89
"Ocupantes presentes (272)",1171,293,497,381
"Casa independiente",,,,
"Viviendas particulares (274)",262,58,116,88
"Ocupantes presentes (275)",1161,293,497,371
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Viviendas particulares (286)",1,,,1
"Ocupantes presentes (287)",10,,,10
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
"No especificado",,,,
"Casa independiente",,,,
"Departamento en edificio",,,,
"Vivienda en quinta",,,,
"Vivienda en casa de vecindad",,,,
"Choza o cabaña",,,,
"Vivienda improvisada",,,,
"Local no dest.para hab. humana",,,,
"Otro tipo",,,,
