"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia PAITA (000)",37347,504,14147,13434,7928,1334
"Empleado (001)",6634,39,2570,2601,1343,81
"Obrero (002)",12444,87,5327,4599,2217,214
"Trabajador independiente (003)",12513,131,3591,4593,3379,819
"Empleador o patrono (004)",647,,140,262,208,37
"Trabajador familiar no remunerado (005)",1757,176,867,390,235,89
"Trabajador del hogar (006)",607,26,325,157,88,11
"Desocupado (008)",2745,45,1327,832,458,83
"Hombres (009)",28114,389,10558,9879,6167,1121
"Empleado (010)",4018,33,1390,1562,964,69
"Obrero (011)",10365,79,4412,3766,1900,208
"Trabajador independiente (012)",9713,107,2936,3408,2584,678
"Empleador o patrono (013)",527,,116,205,174,32
"Trabajador familiar no remunerado (014)",1239,137,683,236,131,52
"Trabajador del hogar (015)",32,,20,8,3,1
"Desocupado (017)",2220,33,1001,694,411,81
"Mujeres (018)",9233,115,3589,3555,1761,213
"Empleado (019)",2616,6,1180,1039,379,12
"Obrero (020)",2079,8,915,833,317,6
"Trabajador independiente (021)",2800,24,655,1185,795,141
"Empleador o patrono (022)",120,,24,57,34,5
"Trabajador familiar no remunerado (023)",518,39,184,154,104,37
"Trabajador del hogar (024)",575,26,305,149,85,10
"Desocupado (026)",525,12,326,138,47,2
,,,,,,
"URBANA (027)",35696,467,13520,12873,7584,1252
"Empleado (028)",6487,38,2514,2539,1318,78
"Obrero (029)",11870,83,5080,4394,2117,196
"Trabajador independiente (030)",11922,125,3457,4373,3204,763
"Empleador o patrono (031)",645,,140,262,207,36
"Trabajador familiar no remunerado (032)",1598,157,768,366,220,87
"Trabajador del hogar (033)",590,26,311,154,88,11
"Desocupado (035)",2584,38,1250,785,430,81
"Hombres (036)",26652,356,10013,9382,5860,1041
"Empleado (037)",3907,32,1348,1515,946,66
"Obrero (038)",9845,75,4194,3581,1805,190
"Trabajador independiente (039)",9175,101,2813,3208,2429,624
"Empleador o patrono (040)",525,,116,205,173,31
"Trabajador familiar no remunerado (041)",1099,120,590,218,121,50
"Trabajador del hogar (042)",32,,20,8,3,1
"Desocupado (044)",2069,28,932,647,383,79
"Mujeres (045)",9044,111,3507,3491,1724,211
"Empleado (046)",2580,6,1166,1024,372,12
"Obrero (047)",2025,8,886,813,312,6
"Trabajador independiente (048)",2747,24,644,1165,775,139
"Empleador o patrono (049)",120,,24,57,34,5
"Trabajador familiar no remunerado (050)",499,37,178,148,99,37
"Trabajador del hogar (051)",558,26,291,146,85,10
"Desocupado (053)",515,10,318,138,47,2
,,,,,,
"RURAL (054)",1651,37,627,561,344,82
"Empleado (055)",147,1,56,62,25,3
"Obrero (056)",574,4,247,205,100,18
"Trabajador independiente (057)",591,6,134,220,175,56
"Empleador o patrono (058)",2,,,,1,1
"Trabajador familiar no remunerado (059)",159,19,99,24,15,2
"Trabajador del hogar (060)",17,,14,3,,
"Desocupado (062)",161,7,77,47,28,2
"Hombres (063)",1462,33,545,497,307,80
"Empleado (064)",111,1,42,47,18,3
"Obrero (065)",520,4,218,185,95,18
"Trabajador independiente (066)",538,6,123,200,155,54
"Empleador o patrono (067)",2,,,,1,1
"Trabajador familiar no remunerado (068)",140,17,93,18,10,2
"Desocupado (071)",151,5,69,47,28,2
"Mujeres (072)",189,4,82,64,37,2
"Empleado (073)",36,,14,15,7,
"Obrero (074)",54,,29,20,5,
"Trabajador independiente (075)",53,,11,20,20,2
"Trabajador familiar no remunerado (077)",19,2,6,6,5,
"Trabajador del hogar (078)",17,,14,3,,
"Desocupado (080)",10,2,8,,,
