"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia EL COLLAO (000)",33360,488,9649,10227,9124,3872
"Empleado (001)",2598,21,808,1137,598,34
"Obrero (002)",1249,10,476,402,306,55
"Trabajador independiente (003)",19995,94,4456,6206,6214,3025
"Empleador o patrono (004)",140,,38,48,40,14
"Trabajador familiar no remunerado (005)",7345,337,2771,1908,1664,665
"Trabajador del hogar (006)",115,7,73,21,12,2
"Desocupado (008)",1918,19,1027,505,290,77
"Hombres (009)",20181,246,5613,6251,5645,2426
"Empleado (010)",1926,17,538,842,500,29
"Obrero (011)",1066,9,412,329,268,48
"Trabajador independiente (012)",13334,50,2755,4145,4257,2127
"Empleador o patrono (013)",107,,27,40,30,10
"Trabajador familiar no remunerado (014)",2304,156,1171,487,343,147
"Trabajador del hogar (015)",15,1,9,3,2,
"Desocupado (017)",1429,13,701,405,245,65
"Mujeres (018)",13179,242,4036,3976,3479,1446
"Empleado (019)",672,4,270,295,98,5
"Obrero (020)",183,1,64,73,38,7
"Trabajador independiente (021)",6661,44,1701,2061,1957,898
"Empleador o patrono (022)",33,,11,8,10,4
"Trabajador familiar no remunerado (023)",5041,181,1600,1421,1321,518
"Trabajador del hogar (024)",100,6,64,18,10,2
"Desocupado (026)",489,6,326,100,45,12
,,,,,,
"URBANA (027)",9917,251,3184,3685,2328,469
"Empleado (028)",2057,19,647,910,452,29
"Obrero (029)",661,8,241,231,152,29
"Trabajador independiente (030)",5323,76,1501,2006,1409,331
"Empleador o patrono (031)",89,,25,32,26,6
"Trabajador familiar no remunerado (032)",987,134,362,258,178,55
"Trabajador del hogar (033)",74,7,42,14,9,2
"Desocupado (035)",726,7,366,234,102,17
"Hombres (036)",5854,136,1814,2150,1479,275
"Empleado (037)",1468,15,425,638,365,25
"Obrero (038)",554,7,209,182,130,26
"Trabajador independiente (039)",2948,43,795,1079,837,194
"Empleador o patrono (040)",65,,16,26,20,3
"Trabajador familiar no remunerado (041)",338,66,146,55,56,15
"Trabajador del hogar (042)",13,1,8,2,2,
"Desocupado (044)",468,4,215,168,69,12
"Mujeres (045)",4063,115,1370,1535,849,194
"Empleado (046)",589,4,222,272,87,4
"Obrero (047)",107,1,32,49,22,3
"Trabajador independiente (048)",2375,33,706,927,572,137
"Empleador o patrono (049)",24,,9,6,6,3
"Trabajador familiar no remunerado (050)",649,68,216,203,122,40
"Trabajador del hogar (051)",61,6,34,12,7,2
"Desocupado (053)",258,3,151,66,33,5
,,,,,,
"RURAL (054)",23443,237,6465,6542,6796,3403
"Empleado (055)",541,2,161,227,146,5
"Obrero (056)",588,2,235,171,154,26
"Trabajador independiente (057)",14672,18,2955,4200,4805,2694
"Empleador o patrono (058)",51,,13,16,14,8
"Trabajador familiar no remunerado (059)",6358,203,2409,1650,1486,610
"Trabajador del hogar (060)",41,,31,7,3,
"Desocupado (062)",1192,12,661,271,188,60
"Hombres (063)",14327,110,3799,4101,4166,2151
"Empleado (064)",458,2,113,204,135,4
"Obrero (065)",512,2,203,147,138,22
"Trabajador independiente (066)",10386,7,1960,3066,3420,1933
"Empleador o patrono (067)",42,,11,14,10,7
"Trabajador familiar no remunerado (068)",1966,90,1025,432,287,132
"Trabajador del hogar (069)",2,,1,1,,
"Desocupado (071)",961,9,486,237,176,53
"Mujeres (072)",9116,127,2666,2441,2630,1252
"Empleado (073)",83,,48,23,11,1
"Obrero (074)",76,,32,24,16,4
"Trabajador independiente (075)",4286,11,995,1134,1385,761
"Empleador o patrono (076)",9,,2,2,4,1
"Trabajador familiar no remunerado (077)",4392,113,1384,1218,1199,478
"Trabajador del hogar (078)",39,,30,6,3,
"Desocupado (080)",231,3,175,34,12,7
