"CUADRO Nº 27: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR CATEGORÍA DE OCUPACIÓN, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",,,,,,,
,,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y NIVEL EDUCATIVO ALCANZADO",TOTAL,"CATEGORIA DE OCUPACION",,,,,
,,EMPLEADO,OBRERO,"TRABAJADOR INDEPENDIENTE","EMPLEADOR O PATRONO","TRABAJADOR FAMILIAR NO REMUNERADO","TRABAJADOR DEL HOGAR"
,,,,,,,
"Provincia CORONGO (000)",2510,445,470,1177,23,353,42
"Sin nivel (001)",197,4,40,110,3,37,3
"Educación inicial (002)",4,,,2,,2,
"Primaria (003)",1039,31,195,608,9,171,25
"Secundaria (004)",736,81,185,337,7,115,11
"Superior no univ. incompleta (005)",119,53,14,39,,11,2
"Superior no univ. completa (006)",186,121,17,35,3,10,
"Superior univ. incompleta (007)",67,27,9,24,,7,
"Superior univ. completa (008)",162,128,10,22,1,,1
"Hombres (010)",1998,276,441,975,21,282,3
"Sin nivel (011)",139,2,32,79,3,23,
"Educación inicial (012)",2,,,2,,,
"Primaria (013)",879,23,185,519,8,143,1
"Secundaria (014)",617,51,176,284,7,97,2
"Superior no univ. incompleta (015)",83,34,14,27,,8,
"Superior no univ. completa (016)",122,70,16,27,2,7,
"Superior univ. incompleta (017)",41,14,8,15,,4,
"Superior univ. completa (018)",115,82,10,22,1,,
"Mujeres (020)",512,169,29,202,2,71,39
"Sin nivel (021)",58,2,8,31,,14,3
"Educación inicial (022)",2,,,,,2,
"Primaria (023)",160,8,10,89,1,28,24
"Secundaria (024)",119,30,9,53,,18,9
"Superior no univ. incompleta (025)",36,19,,12,,3,2
"Superior no univ. completa (026)",64,51,1,8,1,3,
"Superior univ. incompleta (027)",26,13,1,9,,3,
"Superior univ. completa (028)",47,46,,,,,1
,,,,,,,
"URBANA (030)",1389,338,285,584,15,134,33
"Sin nivel (031)",82,3,24,38,1,15,1
"Educación inicial (032)",3,,,2,,1,
"Primaria (033)",493,21,116,272,5,58,21
"Secundaria (034)",396,57,104,177,5,44,9
"Superior no univ. incompleta (035)",86,44,8,29,,4,1
"Superior no univ. completa (036)",140,89,15,28,3,5,
"Superior univ. incompleta (037)",57,22,9,19,,7,
"Superior univ. completa (038)",132,102,9,19,1,,1
"Hombres (040)",1036,217,263,444,13,96,3
"Sin nivel (041)",48,1,19,19,1,8,
"Educación inicial (042)",2,,,2,,,
"Primaria (043)",390,16,109,214,4,46,1
"Secundaria (044)",316,41,96,139,5,33,2
"Superior no univ. incompleta (045)",59,30,8,18,,3,
"Superior no univ. completa (046)",91,53,14,20,2,2,
"Superior univ. incompleta (047)",36,11,8,13,,4,
"Superior univ. completa (048)",94,65,9,19,1,,
"Mujeres (050)",353,121,22,140,2,38,30
"Sin nivel (051)",34,2,5,19,,7,1
"Educación inicial (052)",1,,,,,1,
"Primaria (053)",103,5,7,58,1,12,20
"Secundaria (054)",80,16,8,38,,11,7
"Superior no univ. incompleta (055)",27,14,,11,,1,1
"Superior no univ. completa (056)",49,36,1,8,1,3,
"Superior univ. incompleta (057)",21,11,1,6,,3,
"Superior univ. completa (058)",38,37,,,,,1
,,,,,,,
"RURAL (060)",1121,107,185,593,8,219,9
"Sin nivel (061)",115,1,16,72,2,22,2
"Educación inicial (062)",1,,,,,1,
"Primaria (063)",546,10,79,336,4,113,4
"Secundaria (064)",340,24,81,160,2,71,2
"Superior no univ. incompleta (065)",33,9,6,10,,7,1
"Superior no univ. completa (066)",46,32,2,7,,5,
"Superior univ. incompleta (067)",10,5,,5,,,
"Superior univ. completa (068)",30,26,1,3,,,
"Hombres (070)",962,59,178,531,8,186,
"Sin nivel (071)",91,1,13,60,2,15,
"Primaria (073)",489,7,76,305,4,97,
"Secundaria (074)",301,10,80,145,2,64,
"Superior no univ. incompleta (075)",24,4,6,9,,5,
"Superior no univ. completa (076)",31,17,2,7,,5,
"Superior univ. incompleta (077)",5,3,,2,,,
"Superior univ. completa (078)",21,17,1,3,,,
"Mujeres (080)",159,48,7,62,,33,9
"Sin nivel (081)",24,,3,12,,7,2
"Educación inicial (082)",1,,,,,1,
"Primaria (083)",57,3,3,31,,16,4
"Secundaria (084)",39,14,1,15,,7,2
"Superior no univ. incompleta (085)",9,5,,1,,2,1
"Superior no univ. completa (086)",15,15,,,,,
"Superior univ. incompleta (087)",5,2,,3,,,
"Superior univ. completa (088)",9,9,,,,,
