"CUADRO Nº 6: POBLACIÓN OCUPADA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACIÓN PRINCIPAL",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y OCUPACION PRINCIPAL",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
"Ocupación no especificada (035)",496,4,157,176,121,38
,,,,,,
"URBANA (036)",12204,448,4267,4413,2542,534
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (037)",20,,2,12,6,
"Profes., científicos e intelectuales (038)",865,,232,479,152,2
"Técnicos de nivel medio y trab. asimilados (039)",238,1,96,100,38,3
"Jefes y empleados de oficina (040)",189,,83,76,27,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (041)",1712,49,547,659,390,67
"Agricult. trabaj. calif.agrop. y pesqueros (042)",4009,36,1039,1533,1086,315
"Obreros y oper.minas, cant.,ind.manuf. y otros (043)",320,5,123,120,60,12
"Obreros construc., conf., papel, fab., instr. (044)",510,2,220,188,94,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (045)",3775,343,1713,1033,584,102
"Otra (046)",78,,17,50,10,1
"Ocupación no especificada (047)",488,12,195,163,95,23
"Hombres (048)",7964,274,2775,2876,1672,367
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (049)",17,,1,10,6,
"Profes., científicos e intelectuales (050)",480,,99,271,108,2
"Técnicos de nivel medio y trab. asimilados (051)",165,1,58,76,28,2
"Jefes y empleados de oficina (052)",124,,44,54,23,3
"Trab.de serv.pers.y vend.del comerc.y mcdo. (053)",646,21,208,229,155,33
"Agricult. trabaj. calif.agrop. y pesqueros (054)",3335,25,840,1329,887,254
"Obreros y oper.minas, cant.,ind.manuf. y otros (055)",289,5,111,105,56,12
"Obreros construc., conf., papel, fab., instr. (056)",507,2,219,187,93,6
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (057)",2094,211,1078,496,265,44
"Otra (058)",78,,17,50,10,1
"Ocupación no especificada (059)",229,9,100,69,41,10
"Mujeres (060)",4240,174,1492,1537,870,167
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (061)",3,,1,2,,
"Profes., científicos e intelectuales (062)",385,,133,208,44,
"Técnicos de nivel medio y trab. asimilados (063)",73,,38,24,10,1
"Jefes y empleados de oficina (064)",65,,39,22,4,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (065)",1066,28,339,430,235,34
"Agricult. trabaj. calif.agrop. y pesqueros (066)",674,11,199,204,199,61
"Obreros y oper.minas, cant.,ind.manuf. y otros (067)",31,,12,15,4,
"Obreros construc., conf., papel, fab., instr. (068)",3,,1,1,1,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (069)",1681,132,635,537,319,58
"Ocupación no especificada (071)",259,3,95,94,54,13
,,,,,,
"RURAL (072)",14354,423,5073,4710,3135,1013
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (073)",8,,1,5,2,
"Profes., científicos e intelectuales (074)",356,,105,186,64,1
"Técnicos de nivel medio y trab. asimilados (075)",72,,33,29,8,2
"Jefes y empleados de oficina (076)",33,,19,8,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (077)",282,7,128,85,46,16
"Agricult. trabaj. calif.agrop. y pesqueros (078)",8483,37,2256,3092,2272,826
"Obreros y oper.minas, cant.,ind.manuf. y otros (079)",87,1,33,36,11,6
"Obreros construc., conf., papel, fab., instr. (080)",227,,103,84,38,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (081)",4460,377,2284,1071,602,126
"Otra (082)",8,,3,4,1,
"Ocupación no especificada (083)",338,1,108,110,85,34
"Hombres (084)",11264,302,4034,3701,2408,819
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (085)",7,,,5,2,
"Profes., científicos e intelectuales (086)",220,,56,113,50,1
"Técnicos de nivel medio y trab. asimilados (087)",56,,25,22,7,2
"Jefes y empleados de oficina (088)",27,,14,7,6,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (089)",85,2,36,31,11,5
"Agricult. trabaj. calif.agrop. y pesqueros (090)",7743,31,2098,2852,2019,743
"Obreros y oper.minas, cant.,ind.manuf. y otros (091)",71,1,28,31,7,4
"Obreros construc., conf., papel, fab., instr. (092)",222,,100,84,36,2
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (093)",2724,268,1628,524,251,53
"Otra (094)",8,,3,4,1,
"Ocupación no especificada (095)",101,,46,28,18,9
"Mujeres (096)",3090,121,1039,1009,727,194
"Miembros p.ejec.y leg. direct., adm. pub.y emp. (097)",1,,1,,,
"Profes., científicos e intelectuales (098)",136,,49,73,14,
"Técnicos de nivel medio y trab. asimilados (099)",16,,8,7,1,
"Jefes y empleados de oficina (100)",6,,5,1,,
"Trab.de serv.pers.y vend.del comerc.y mcdo. (101)",197,5,92,54,35,11
"Agricult. trabaj. calif.agrop. y pesqueros (102)",740,6,158,240,253,83
"Obreros y oper.minas, cant.,ind.manuf. y otros (103)",16,,5,5,4,2
"Obreros construc., conf., papel, fab., instr. (104)",5,,3,,2,
"Trabaj.no calif. serv., peon, vend.,amb.,y afines (105)",1736,109,656,547,351,73
"Ocupación no especificada (107)",237,1,62,82,67,25
