"CUADRO Nº 3: POBLACIÓN FEMENINA DE 12 Y MÁS AÑOS DE EDAD, POR NÚMERO DE HIJOS NACIDOS VIVOS, SEGÚN DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD",,,,,,,,,,,,
,,,,,,,,,,,,
"DEPARTAMENTO, PROVINCIA, DISTRITO, ÁREA URBANA Y RURAL, CONDICIÓN DE ACTIVIDAD Y GRUPOS QUINQUENALES DE EDAD","TOTAL DE MUJERES","POBLACIÓN FEMENINA POR NÚMERO DE HIJOS NACIDOS VIVOS",,,,,,,,,"SIN DECLARACIÓN","TOTAL DE HIJOS NACIDOS VIVOS"
,,TOTAL,0,1,2,3,"4 A 5","6 A 7","8 A 9","10 A MÁS",,
,,,,,,,,,,,,
"Provincia CHICLAYO (000)",308939,290622,95745,45446,45219,34722,36945,16721,8958,6866,18317,663403
"De 12 a 14 años (001)",23808,23692,23615,59,18,,,,,,116,95
"De 15 a 19 años (002)",39891,39283,35834,3050,324,61,14,,,,608,3937
"De 20 a 24 años (003)",35937,30760,16506,9850,3528,707,152,17,,,5177,19777
"De 25 a 29 años (004)",32229,27534,6645,9874,7095,2832,1011,68,9,,4695,37306
"De 30 a 34 años (005)",30601,28063,3551,7345,8884,5012,2853,366,37,15,2538,55057
"De 35 a 39 años (006)",28907,27310,2446,4803,7842,6308,4830,876,176,29,1597,67558
"De 40 a 44 años (007)",25630,24513,1803,3188,5833,5890,5651,1589,458,101,1117,72179
"De 45 a 49 años (008)",22013,21246,1419,2344,4309,4678,5486,2078,681,251,767,70735
"De 50 y más años (009)",69923,68221,3926,4933,7386,9234,16948,11727,7597,6470,1702,336759
"PEA (010)",101018,91351,26164,18633,17102,12105,10978,3819,1598,952,9667,185558
"De 12 a 14 años (011)",773,769,755,13,1,,,,,,4,15
"De 15 a 19 años (012)",7359,7259,6669,521,54,12,3,,,,100,677
"De 20 a 24 años (013)",13403,10924,7085,2908,755,130,42,4,,,2479,5011
"De 25 a 29 años (014)",14568,11617,4395,4123,2073,735,259,30,2,,2951,11761
"De 30 a 34 años (015)",13739,12088,2428,3647,3362,1627,878,129,12,5,1651,19955
"De 35 a 39 años (016)",13376,12424,1608,2639,3481,2576,1749,305,56,10,952,27373
"De 40 a 44 años (017)",11895,11250,1092,1794,2858,2528,2173,599,172,34,645,30137
"De 45 a 49 años (018)",9566,9186,793,1309,2076,1964,2001,734,231,78,380,27555
