"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia YAUYOS (000)",13042,160,3395,4447,3353,1687
"Empleado (001)",1978,3,511,955,468,41
"Obrero (002)",3138,13,1200,1208,572,145
"Trabajador independiente (003)",5497,19,885,1628,1775,1190
"Empleador o patrono (004)",188,1,30,59,54,44
"Trabajador familiar no remunerado (005)",1840,116,576,484,425,239
"Trabajador del hogar (006)",123,3,53,29,23,15
"Desocupado (008)",278,5,140,84,36,13
"Hombres (009)",8738,90,2339,3101,2184,1024
"Empleado (010)",1287,2,277,609,367,32
"Obrero (011)",2730,11,1083,1083,467,86
"Trabajador independiente (012)",3715,12,552,1152,1180,819
"Empleador o patrono (013)",127,,20,44,34,29
"Trabajador familiar no remunerado (014)",678,61,314,154,102,47
"Trabajador del hogar (015)",6,1,4,,1,
"Desocupado (017)",195,3,89,59,33,11
"Mujeres (018)",4304,70,1056,1346,1169,663
"Empleado (019)",691,1,234,346,101,9
"Obrero (020)",408,2,117,125,105,59
"Trabajador independiente (021)",1782,7,333,476,595,371
"Empleador o patrono (022)",61,1,10,15,20,15
"Trabajador familiar no remunerado (023)",1162,55,262,330,323,192
"Trabajador del hogar (024)",117,2,49,29,22,15
"Desocupado (026)",83,2,51,25,3,2
,,,,,,
"URBANA (027)",6803,104,1609,2248,1838,1004
"Empleado (028)",1313,2,313,654,310,34
"Obrero (029)",986,11,371,297,216,91
"Trabajador independiente (030)",3146,14,491,935,1014,692
"Empleador o patrono (031)",134,1,22,39,38,34
"Trabajador familiar no remunerado (032)",946,73,276,246,224,127
"Trabajador del hogar (033)",93,2,43,21,14,13
"Desocupado (035)",185,1,93,56,22,13
"Hombres (036)",4156,55,997,1363,1138,603
"Empleado (037)",773,1,139,376,230,27
"Obrero (038)",729,9,314,215,142,49
"Trabajador independiente (039)",2099,8,313,631,670,477
"Empleador o patrono (040)",79,,12,26,20,21
"Trabajador familiar no remunerado (041)",339,36,154,76,55,18
"Trabajador del hogar (042)",5,1,3,,1,
"Desocupado (044)",132,,62,39,20,11
"Mujeres (045)",2647,49,612,885,700,401
"Empleado (046)",540,1,174,278,80,7
"Obrero (047)",257,2,57,82,74,42
"Trabajador independiente (048)",1047,6,178,304,344,215
"Empleador o patrono (049)",55,1,10,13,18,13
"Trabajador familiar no remunerado (050)",607,37,122,170,169,109
"Trabajador del hogar (051)",88,1,40,21,13,13
"Desocupado (053)",53,1,31,17,2,2
,,,,,,
"RURAL (054)",6239,56,1786,2199,1515,683
"Empleado (055)",665,1,198,301,158,7
"Obrero (056)",2152,2,829,911,356,54
"Trabajador independiente (057)",2351,5,394,693,761,498
"Empleador o patrono (058)",54,,8,20,16,10
"Trabajador familiar no remunerado (059)",894,43,300,238,201,112
"Trabajador del hogar (060)",30,1,10,8,9,2
"Desocupado (062)",93,4,47,28,14,
"Hombres (063)",4582,35,1342,1738,1046,421
"Empleado (064)",514,1,138,233,137,5
"Obrero (065)",2001,2,769,868,325,37
"Trabajador independiente (066)",1616,4,239,521,510,342
"Empleador o patrono (067)",48,,8,18,14,8
"Trabajador familiar no remunerado (068)",339,25,160,78,47,29
"Trabajador del hogar (069)",1,,1,,,
"Desocupado (071)",63,3,27,20,13,
"Mujeres (072)",1657,21,444,461,469,262
"Empleado (073)",151,,60,68,21,2
"Obrero (074)",151,,60,43,31,17
"Trabajador independiente (075)",735,1,155,172,251,156
"Empleador o patrono (076)",6,,,2,2,2
"Trabajador familiar no remunerado (077)",555,18,140,160,154,83
"Trabajador del hogar (078)",29,1,9,8,9,2
"Desocupado (080)",30,1,20,8,1,
