"CUADRO Nº 8: POBLACIÓN ECONÓMICAMENTE ACTIVA DE 6 Y MÁS AÑOS DE EDAD, POR GRANDES GRUPOS DE EDAD, SEGÚN DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORÍA DE OCUPACIÓN",,,,,,
,,,,,,
"DEPARTAMENTO, PROVINCIA, ÁREA URBANA Y RURAL, SEXO Y CATEGORIA DE OCUPACION",TOTAL,"GRANDES GRUPOS DE EDAD",,,,
,,"6 A 14 AÑOS","15 A 29 AÑOS","30 A 44 AÑOS","45 A 64 AÑOS","65 Y MÁS AÑOS"
,,,,,,
"Provincia YUNGUYO (000)",20174,247,5351,6174,5930,2472
"Empleado (001)",1512,8,422,655,408,19
"Obrero (002)",1424,6,440,444,433,101
"Trabajador independiente (003)",11514,38,2405,3562,3718,1791
"Empleador o patrono (004)",133,1,51,41,32,8
"Trabajador familiar no remunerado (005)",4192,168,1256,1086,1167,515
"Trabajador del hogar (006)",243,8,136,57,31,11
"Desocupado (008)",1156,18,641,329,141,27
"Hombres (009)",11649,126,3020,3601,3433,1469
"Empleado (010)",1012,3,239,428,327,15
"Obrero (011)",1133,6,350,364,345,68
"Trabajador independiente (012)",7463,20,1435,2290,2458,1260
"Empleador o patrono (013)",103,1,40,30,24,8
"Trabajador familiar no remunerado (014)",1117,85,535,243,160,94
"Trabajador del hogar (015)",15,,6,5,2,2
"Desocupado (017)",806,11,415,241,117,22
"Mujeres (018)",8525,121,2331,2573,2497,1003
"Empleado (019)",500,5,183,227,81,4
"Obrero (020)",291,,90,80,88,33
"Trabajador independiente (021)",4051,18,970,1272,1260,531
"Empleador o patrono (022)",30,,11,11,8,
"Trabajador familiar no remunerado (023)",3075,83,721,843,1007,421
"Trabajador del hogar (024)",228,8,130,52,29,9
"Desocupado (026)",350,7,226,88,24,5
,,,,,,
"URBANA (027)",7068,131,1917,2565,1912,543
"Empleado (028)",1097,7,267,499,306,18
"Obrero (029)",462,2,124,155,149,32
"Trabajador independiente (030)",3808,24,914,1408,1093,369
"Empleador o patrono (031)",71,1,23,24,20,3
"Trabajador familiar no remunerado (032)",1035,84,304,299,251,97
"Trabajador del hogar (033)",153,8,75,38,24,8
"Desocupado (035)",442,5,210,142,69,16
"Hombres (036)",3945,65,1025,1425,1125,305
"Empleado (037)",688,2,142,296,234,14
"Obrero (038)",346,2,92,116,112,24
"Trabajador independiente (039)",2236,12,512,822,659,231
"Empleador o patrono (040)",52,1,19,15,14,3
"Trabajador familiar no remunerado (041)",327,45,130,80,53,19
"Trabajador del hogar (042)",12,,4,5,2,1
"Desocupado (044)",284,3,126,91,51,13
"Mujeres (045)",3123,66,892,1140,787,238
"Empleado (046)",409,5,125,203,72,4
"Obrero (047)",116,,32,39,37,8
"Trabajador independiente (048)",1572,12,402,586,434,138
"Empleador o patrono (049)",19,,4,9,6,
"Trabajador familiar no remunerado (050)",708,39,174,219,198,78
"Trabajador del hogar (051)",141,8,71,33,22,7
"Desocupado (053)",158,2,84,51,18,3
,,,,,,
"RURAL (054)",13106,116,3434,3609,4018,1929
"Empleado (055)",415,1,155,156,102,1
"Obrero (056)",962,4,316,289,284,69
"Trabajador independiente (057)",7706,14,1491,2154,2625,1422
"Empleador o patrono (058)",62,,28,17,12,5
"Trabajador familiar no remunerado (059)",3157,84,952,787,916,418
"Trabajador del hogar (060)",90,,61,19,7,3
"Desocupado (062)",714,13,431,187,72,11
"Hombres (063)",7704,61,1995,2176,2308,1164
"Empleado (064)",324,1,97,132,93,1
"Obrero (065)",787,4,258,248,233,44
"Trabajador independiente (066)",5227,8,923,1468,1799,1029
"Empleador o patrono (067)",51,,21,15,10,5
"Trabajador familiar no remunerado (068)",790,40,405,163,107,75
"Trabajador del hogar (069)",3,,2,,,1
"Desocupado (071)",522,8,289,150,66,9
"Mujeres (072)",5402,55,1439,1433,1710,765
"Empleado (073)",91,,58,24,9,
"Obrero (074)",175,,58,41,51,25
"Trabajador independiente (075)",2479,6,568,686,826,393
"Empleador o patrono (076)",11,,7,2,2,
"Trabajador familiar no remunerado (077)",2367,44,547,624,809,343
"Trabajador del hogar (078)",87,,59,19,7,2
"Desocupado (080)",192,5,142,37,6,2
